#
#--------------------------------------------------------------------------------
##ASTER 14.06.00 CONCEPT t3 CALCULE LE 10/08/2022 A 00:31:39 DE TYPE TABLE_SDASTER
INTITULE         NOEUD    RESU     NOM_CHAM         NUME_ORDRE   INST         ABSC_CURV    COOR_X       COOR_Y       COOR_Z       SIXX         SIYY         SIZZ         SIXY        
StressInBal      N4200    resImp   SIGM_NOEU                  54  5.34653E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -5.99525E-02 -1.54181E-01 -6.13361E-02 -2.95701E-04
StressInBal      N4201    resImp   SIGM_NOEU                  54  5.34653E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.69449E-02 -1.49288E-01 -5.59892E-02  2.81949E-03
StressInBal      N4202    resImp   SIGM_NOEU                  54  5.34653E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.80212E-02 -1.42583E-01 -5.44566E-02  1.57073E-02
StressInBal      N4196    resImp   SIGM_NOEU                  55  5.44554E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.56870E-02 -1.35646E-01 -5.18076E-02 -1.49417E-02
StressInBal      N4197    resImp   SIGM_NOEU                  55  5.44554E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.46605E-02 -1.42021E-01 -5.32640E-02 -2.68122E-03
StressInBal      N4198    resImp   SIGM_NOEU                  55  5.44554E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -5.70342E-02 -1.46675E-01 -5.83502E-02  2.82072E-04
StressInBal      N4199    resImp   SIGM_NOEU                  55  5.44554E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.02494E-02 -1.48224E-01 -5.97974E-02  3.81643E-07
StressInBal      N4200    resImp   SIGM_NOEU                  55  5.44554E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -5.70337E-02 -1.46674E-01 -5.83498E-02 -2.81286E-04
StressInBal      N4201    resImp   SIGM_NOEU                  55  5.44554E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.46605E-02 -1.42020E-01 -5.32636E-02  2.68214E-03
StressInBal      N4202    resImp   SIGM_NOEU                  55  5.44554E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.56861E-02 -1.35641E-01 -5.18064E-02  1.49424E-02
StressInBal      N4196    resImp   SIGM_NOEU                  56  5.54455E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.28751E-02 -1.27288E-01 -4.86165E-02 -1.40208E-02
StressInBal      N4197    resImp   SIGM_NOEU                  56  5.54455E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.19099E-02 -1.33270E-01 -4.99823E-02 -2.51592E-03
StressInBal      N4198    resImp   SIGM_NOEU                  56  5.54455E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -5.35200E-02 -1.37636E-01 -5.47546E-02  2.64670E-04
StressInBal      N4199    resImp   SIGM_NOEU                  56  5.54455E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -5.65367E-02 -1.39090E-01 -5.61125E-02  3.58348E-07
StressInBal      N4200    resImp   SIGM_NOEU                  56  5.54455E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -5.35195E-02 -1.37635E-01 -5.47542E-02 -2.63932E-04
StressInBal      N4201    resImp   SIGM_NOEU                  56  5.54455E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.19098E-02 -1.33268E-01 -4.99819E-02  2.51678E-03
StressInBal      N4202    resImp   SIGM_NOEU                  56  5.54455E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.28743E-02 -1.27284E-01 -4.86153E-02  1.40214E-02
StressInBal      N4196    resImp   SIGM_NOEU                  57  5.64356E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.96544E-02 -1.17716E-01 -4.49616E-02 -1.29661E-02
StressInBal      N4197    resImp   SIGM_NOEU                  57  5.64356E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -3.87595E-02 -1.23247E-01 -4.62237E-02 -2.32660E-03
StressInBal      N4198    resImp   SIGM_NOEU                  57  5.64356E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -4.94950E-02 -1.27284E-01 -5.06365E-02  2.44741E-04
StressInBal      N4199    resImp   SIGM_NOEU                  57  5.64356E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -5.22846E-02 -1.28629E-01 -5.18922E-02  3.31653E-07
StressInBal      N4200    resImp   SIGM_NOEU                  57  5.64356E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -4.94946E-02 -1.27283E-01 -5.06362E-02 -2.44058E-04
StressInBal      N4201    resImp   SIGM_NOEU                  57  5.64356E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -3.87594E-02 -1.23245E-01 -4.62233E-02  2.32740E-03
StressInBal      N4202    resImp   SIGM_NOEU                  57  5.64356E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.96536E-02 -1.17712E-01 -4.49604E-02  1.29666E-02
StressInBal      N4196    resImp   SIGM_NOEU                  58  5.74257E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.61026E-02 -1.07160E-01 -4.09310E-02 -1.18030E-02
StressInBal      N4197    resImp   SIGM_NOEU                  58  5.74257E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -3.52853E-02 -1.12194E-01 -4.20789E-02 -2.11783E-03
StressInBal      N4198    resImp   SIGM_NOEU                  58  5.74257E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -4.50564E-02 -1.15868E-01 -4.60953E-02  2.22765E-04
StressInBal      N4199    resImp   SIGM_NOEU                  58  5.74257E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -4.75955E-02 -1.17092E-01 -4.72382E-02  3.02203E-07
StressInBal      N4200    resImp   SIGM_NOEU                  58  5.74257E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -4.50560E-02 -1.15867E-01 -4.60950E-02 -2.22142E-04
StressInBal      N4201    resImp   SIGM_NOEU                  58  5.74257E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -3.52852E-02 -1.12193E-01 -4.20785E-02  2.11856E-03
StressInBal      N4202    resImp   SIGM_NOEU                  58  5.74257E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.61019E-02 -1.07157E-01 -4.09300E-02  1.18034E-02
StressInBal      N4196    resImp   SIGM_NOEU                  59  5.84158E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.23054E-02 -9.58754E-02 -3.66221E-02 -1.05595E-02
StressInBal      N4197    resImp   SIGM_NOEU                  59  5.84158E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -3.15711E-02 -1.00378E-01 -3.76478E-02 -1.89465E-03
StressInBal      N4198    resImp   SIGM_NOEU                  59  5.84158E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -4.03114E-02 -1.03664E-01 -4.12405E-02  1.99272E-04
StressInBal      N4199    resImp   SIGM_NOEU                  59  5.84158E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -4.25827E-02 -1.04759E-01 -4.22629E-02  2.70708E-07
StressInBal      N4200    resImp   SIGM_NOEU                  59  5.84158E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -4.03110E-02 -1.03664E-01 -4.12402E-02 -1.98715E-04
StressInBal      N4201    resImp   SIGM_NOEU                  59  5.84158E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -3.15711E-02 -1.00376E-01 -3.76475E-02  1.89531E-03
StressInBal      N4202    resImp   SIGM_NOEU                  59  5.84158E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.23047E-02 -9.58721E-02 -3.66211E-02  1.05600E-02
StressInBal      N4196    resImp   SIGM_NOEU                  60  5.94059E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -2.83543E-02 -8.41340E-02 -3.21387E-02 -9.26583E-03
StressInBal      N4197    resImp   SIGM_NOEU                  60  5.94059E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.77066E-02 -8.80833E-02 -3.30375E-02 -1.66245E-03
StressInBal      N4198    resImp   SIGM_NOEU                  60  5.94059E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -3.53744E-02 -9.09667E-02 -3.61893E-02  1.74830E-04
StressInBal      N4199    resImp   SIGM_NOEU                  60  5.94059E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -3.73670E-02 -9.19273E-02 -3.70862E-02  2.37929E-07
StressInBal      N4200    resImp   SIGM_NOEU                  60  5.94059E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -3.53740E-02 -9.09660E-02 -3.61890E-02 -1.74340E-04
StressInBal      N4201    resImp   SIGM_NOEU                  60  5.94059E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.77066E-02 -8.80823E-02 -3.30372E-02  1.66302E-03
StressInBal      N4202    resImp   SIGM_NOEU                  60  5.94059E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -2.83537E-02 -8.41312E-02 -3.21379E-02  9.26621E-03
StressInBal      N4196    resImp   SIGM_NOEU                  61  6.03960E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -2.43449E-02 -7.22193E-02 -2.75892E-02 -7.95303E-03
StressInBal      N4197    resImp   SIGM_NOEU                  61  6.03960E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.37850E-02 -7.56076E-02 -2.83591E-02 -1.42682E-03
StressInBal      N4198    resImp   SIGM_NOEU                  61  6.03960E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -3.03645E-02 -7.80817E-02 -3.10635E-02  1.50028E-04
StressInBal      N4199    resImp   SIGM_NOEU                  61  6.03960E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -3.20744E-02 -7.89060E-02 -3.18332E-02  2.04658E-07
StressInBal      N4200    resImp   SIGM_NOEU                  61  6.03960E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -3.03642E-02 -7.80811E-02 -3.10633E-02 -1.49607E-04
StressInBal      N4201    resImp   SIGM_NOEU                  61  6.03960E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.37850E-02 -7.56067E-02 -2.83588E-02  1.42731E-03
StressInBal      N4202    resImp   SIGM_NOEU                  61  6.03960E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -2.43443E-02 -7.22169E-02 -2.75885E-02  7.95336E-03
StressInBal      N4196    resImp   SIGM_NOEU                  62  6.13861E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -2.03737E-02 -6.04189E-02 -2.30832E-02 -6.65283E-03
StressInBal      N4197    resImp   SIGM_NOEU                  62  6.13861E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.99010E-02 -6.32515E-02 -2.37255E-02 -1.19346E-03
StressInBal      N4198    resImp   SIGM_NOEU                  62  6.13861E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -2.54026E-02 -6.53202E-02 -2.59869E-02  1.25465E-04
StressInBal      N4199    resImp   SIGM_NOEU                  62  6.13861E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -2.68326E-02 -6.60096E-02 -2.66306E-02  1.71697E-07
StressInBal      N4200    resImp   SIGM_NOEU                  62  6.13861E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -2.54024E-02 -6.53197E-02 -2.59867E-02 -1.25111E-04
StressInBal      N4201    resImp   SIGM_NOEU                  62  6.13861E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.99009E-02 -6.32508E-02 -2.37253E-02  1.19387E-03
StressInBal      N4202    resImp   SIGM_NOEU                  62  6.13861E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -2.03733E-02 -6.04168E-02 -2.30826E-02  6.65311E-03
StressInBal      N4196    resImp   SIGM_NOEU                  63  6.23762E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -1.65368E-02 -4.90177E-02 -1.87297E-02 -5.39665E-03
StressInBal      N4197    resImp   SIGM_NOEU                  63  6.23762E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.61483E-02 -5.13136E-02 -1.92487E-02 -9.67994E-04
StressInBal      N4198    resImp   SIGM_NOEU                  63  6.23762E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -2.06086E-02 -5.29906E-02 -2.10821E-02  1.01734E-04
StressInBal      N4199    resImp   SIGM_NOEU                  63  6.23762E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -2.17681E-02 -5.35497E-02 -2.16041E-02  1.39843E-07
StressInBal      N4200    resImp   SIGM_NOEU                  63  6.23762E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -2.06085E-02 -5.29902E-02 -2.10819E-02 -1.01446E-04
StressInBal      N4201    resImp   SIGM_NOEU                  63  6.23762E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.61483E-02 -5.13130E-02 -1.92486E-02  9.68329E-04
StressInBal      N4202    resImp   SIGM_NOEU                  63  6.23762E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -1.65364E-02 -4.90160E-02 -1.87292E-02  5.39687E-03
StressInBal      N4196    resImp   SIGM_NOEU                  64  6.33663E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -1.29268E-02 -3.82906E-02 -1.46336E-02 -4.21472E-03
StressInBal      N4197    resImp   SIGM_NOEU                  64  6.33663E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.26175E-02 -4.00814E-02 -1.50366E-02 -7.55859E-04
StressInBal      N4198    resImp   SIGM_NOEU                  64  6.33663E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.60981E-02 -4.13899E-02 -1.64672E-02  7.94054E-05
StressInBal      N4199    resImp   SIGM_NOEU                  64  6.33663E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.70031E-02 -4.18263E-02 -1.68747E-02  1.09873E-07
StressInBal      N4200    resImp   SIGM_NOEU                  64  6.33663E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.60979E-02 -4.13896E-02 -1.64671E-02 -7.91790E-05
StressInBal      N4201    resImp   SIGM_NOEU                  64  6.33663E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.26175E-02 -4.00809E-02 -1.50365E-02  7.56121E-04
StressInBal      N4202    resImp   SIGM_NOEU                  64  6.33663E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -1.29265E-02 -3.82893E-02 -1.46332E-02  4.21489E-03
StressInBal      N4196    resImp   SIGM_NOEU                  65  6.43564E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -9.63020E-03 -2.84958E-02 -1.08934E-02 -3.13555E-03
StressInBal      N4197    resImp   SIGM_NOEU                  65  6.43564E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -9.39353E-03 -2.98255E-02 -1.11906E-02 -5.62170E-04
StressInBal      N4198    resImp   SIGM_NOEU                  65  6.43564E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.19796E-02 -3.07977E-02 -1.22535E-02  5.90199E-05
StressInBal      N4199    resImp   SIGM_NOEU                  65  6.43564E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.26522E-02 -3.11221E-02 -1.25564E-02  8.24852E-08
StressInBal      N4200    resImp   SIGM_NOEU                  65  6.43564E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.19795E-02 -3.07974E-02 -1.22534E-02 -5.88499E-05
StressInBal      N4201    resImp   SIGM_NOEU                  65  6.43564E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -9.39350E-03 -2.98252E-02 -1.11905E-02  5.62366E-04
StressInBal      N4202    resImp   SIGM_NOEU                  65  6.43564E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -9.62999E-03 -2.84948E-02 -1.08931E-02  3.13568E-03
StressInBal      N4196    resImp   SIGM_NOEU                  66  6.53465E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -6.72739E-03 -1.98711E-02 -7.59991E-03 -2.18530E-03
StressInBal      N4197    resImp   SIGM_NOEU                  66  6.53465E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -6.55462E-03 -2.07948E-02 -7.80401E-03 -3.91620E-04
StressInBal      N4198    resImp   SIGM_NOEU                  66  6.53465E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -8.35307E-03 -2.14707E-02 -8.54318E-03  4.10697E-05
StressInBal      N4199    resImp   SIGM_NOEU                  66  6.53465E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -8.82106E-03 -2.16965E-02 -8.75392E-03  5.83671E-08
StressInBal      N4200    resImp   SIGM_NOEU                  66  6.53465E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -8.35299E-03 -2.14705E-02 -8.54311E-03 -4.09494E-05
StressInBal      N4201    resImp   SIGM_NOEU                  66  6.53465E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -6.55460E-03 -2.07945E-02 -7.80393E-03  3.91758E-04
StressInBal      N4202    resImp   SIGM_NOEU                  66  6.53465E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -6.72723E-03 -1.98703E-02 -7.59970E-03  2.18538E-03
StressInBal      N4196    resImp   SIGM_NOEU                  67  6.63366E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -4.28814E-03 -1.26240E-02 -4.83252E-03 -1.38685E-03
StressInBal      N4197    resImp   SIGM_NOEU                  67  6.63366E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -4.16915E-03 -1.32066E-02 -4.95837E-03 -2.48317E-04
StressInBal      N4198    resImp   SIGM_NOEU                  67  6.63366E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -5.30585E-03 -1.36336E-02 -5.42553E-03  2.59877E-05
StressInBal      N4199    resImp   SIGM_NOEU                  67  6.63366E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -5.60193E-03 -1.37766E-02 -5.55889E-03  3.80926E-08
StressInBal      N4200    resImp   SIGM_NOEU                  67  6.63366E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -5.30580E-03 -1.36335E-02 -5.42548E-03 -2.59092E-05
StressInBal      N4201    resImp   SIGM_NOEU                  67  6.63366E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -4.16913E-03 -1.32064E-02 -4.95832E-03  2.48406E-04
StressInBal      N4202    resImp   SIGM_NOEU                  67  6.63366E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -4.28804E-03 -1.26235E-02 -4.83237E-03  1.38690E-03
StressInBal      N4196    resImp   SIGM_NOEU                  68  6.73267E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -2.37138E-03 -6.92967E-03 -2.65802E-03 -7.59481E-04
StressInBal      N4197    resImp   SIGM_NOEU                  68  6.73267E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.29473E-03 -7.24432E-03 -2.72242E-03 -1.35722E-04
StressInBal      N4198    resImp   SIGM_NOEU                  68  6.73267E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -2.91152E-03 -7.47578E-03 -2.97587E-03  1.41382E-05
StressInBal      N4199    resImp   SIGM_NOEU                  68  6.73267E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -3.07253E-03 -7.55365E-03 -3.04844E-03  2.21516E-08
StressInBal      N4200    resImp   SIGM_NOEU                  68  6.73267E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -2.91149E-03 -7.47570E-03 -2.97584E-03 -1.40926E-05
StressInBal      N4201    resImp   SIGM_NOEU                  68  6.73267E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.29472E-03 -7.24419E-03 -2.72238E-03  1.35773E-04
StressInBal      N4202    resImp   SIGM_NOEU                  68  6.73267E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -2.37131E-03 -6.92936E-03 -2.65792E-03  7.59506E-04
StressInBal      N4196    resImp   SIGM_NOEU                  69  6.83168E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -1.02341E-03 -2.92560E-03 -1.12893E-03 -3.18356E-04
StressInBal      N4197    resImp   SIGM_NOEU                  69  6.83168E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -9.76646E-04 -3.05187E-03 -1.15017E-03 -5.65548E-05
StressInBal      N4198    resImp   SIGM_NOEU                  69  6.83168E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.22792E-03 -3.14586E-03 -1.25337E-03  5.80728E-06
StressInBal      N4199    resImp   SIGM_NOEU                  69  6.83168E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.29396E-03 -3.17796E-03 -1.28319E-03  1.09295E-08
StressInBal      N4200    resImp   SIGM_NOEU                  69  6.83168E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.22790E-03 -3.14581E-03 -1.25335E-03 -5.78474E-06
StressInBal      N4201    resImp   SIGM_NOEU                  69  6.83168E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -9.76633E-04 -3.05178E-03 -1.15014E-03  5.65780E-05
StressInBal      N4202    resImp   SIGM_NOEU                  69  6.83168E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -1.02337E-03 -2.92542E-03 -1.12887E-03  3.18362E-04
StressInBal      N4196    resImp   SIGM_NOEU                  70  6.93069E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -2.76814E-04 -7.08574E-04 -2.82208E-04 -7.41322E-05
StressInBal      N4197    resImp   SIGM_NOEU                  70  6.93069E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.46747E-04 -7.30603E-04 -2.79614E-04 -1.27281E-05
StressInBal      N4198    resImp   SIGM_NOEU                  70  6.93069E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -2.95729E-04 -7.48518E-04 -2.99661E-04  1.19628E-06
StressInBal      N4199    resImp   SIGM_NOEU                  70  6.93069E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -3.09214E-04 -7.55286E-04 -3.05830E-04  4.69800E-09
StressInBal      N4200    resImp   SIGM_NOEU                  70  6.93069E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -2.95718E-04 -7.48483E-04 -2.99648E-04 -1.18658E-06
StressInBal      N4201    resImp   SIGM_NOEU                  70  6.93069E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.46736E-04 -7.30539E-04 -2.79593E-04  1.27362E-05
StressInBal      N4202    resImp   SIGM_NOEU                  70  6.93069E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -2.76788E-04 -7.08470E-04 -2.82170E-04  7.41283E-05
StressInBal      N4196    resImp   SIGM_NOEU                  71  7.02970E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.50016E-05 -5.09549E-05 -3.09443E-05 -1.72653E-06
StressInBal      N4197    resImp   SIGM_NOEU                  71  7.02970E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -3.01178E-05 -4.21696E-05 -2.13758E-05  2.60123E-07
StressInBal      N4198    resImp   SIGM_NOEU                  71  7.02970E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.92422E-05 -3.75783E-05 -1.68187E-05 -1.68747E-07
StressInBal      N4199    resImp   SIGM_NOEU                  71  7.02970E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.71675E-05 -3.68438E-05 -1.59838E-05  2.82232E-09
StressInBal      N4200    resImp   SIGM_NOEU                  71  7.02970E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.92333E-05 -3.75490E-05 -1.68076E-05  1.74585E-07
StressInBal      N4201    resImp   SIGM_NOEU                  71  7.02970E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -3.01069E-05 -4.21136E-05 -2.13561E-05 -2.56505E-07
StressInBal      N4202    resImp   SIGM_NOEU                  71  7.02970E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.49799E-05 -5.08733E-05 -3.09134E-05  1.71967E-06
StressInBal      N4196    resImp   SIGM_NOEU                  72  7.12871E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.40954E-05 -4.97449E-05 -3.03308E-05 -1.64443E-06
StressInBal      N4197    resImp   SIGM_NOEU                  72  7.12871E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.95436E-05 -4.10500E-05 -2.08825E-05  2.67549E-07
StressInBal      N4198    resImp   SIGM_NOEU                  72  7.12871E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.87622E-05 -3.65004E-05 -1.63653E-05 -1.67480E-07
StressInBal      N4199    resImp   SIGM_NOEU                  72  7.12871E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -1.67020E-05 -3.57693E-05 -1.55356E-05  2.78068E-09
StressInBal      N4200    resImp   SIGM_NOEU                  72  7.12871E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.87534E-05 -3.64715E-05 -1.63543E-05  1.73232E-07
StressInBal      N4201    resImp   SIGM_NOEU                  72  7.12871E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -2.95328E-05 -4.09948E-05 -2.08631E-05 -2.63988E-07
StressInBal      N4202    resImp   SIGM_NOEU                  72  7.12871E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -5.40740E-05 -4.96643E-05 -3.03003E-05  1.63765E-06
StressInBal      N4196    resImp   SIGM_NOEU                  73  7.22772E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -5.32034E-05 -4.85571E-05 -2.97278E-05 -1.56411E-06
StressInBal      N4197    resImp   SIGM_NOEU                  73  7.22772E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -2.89791E-05 -3.99518E-05 -2.03982E-05  2.74751E-07
StressInBal      N4198    resImp   SIGM_NOEU                  73  7.22772E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.82912E-05 -3.54435E-05 -1.59204E-05 -1.66220E-07
